children,days_employed,dob_years,education,education_id,family_status,family_status_id,gender,income_type,debt,total_income,purpose
0,-832.8472296045584,41,среднее,1,в разводе,3,F,сотрудник,1,98094.92060726538,строительство недвижимости
2,-1832.6493905386767,39,среднее,1,женат / замужем,0,F,компаньон,0,120177.49810874119,строительство жилой недвижимости
0,394383.9159991581,56,Среднее,1,женат / замужем,0,F,пенсионер,0,414838.00184785743,получение дополнительного образования
1,-469.1088609154944,33,высшее,0,женат / замужем,0,F,сотрудник,1,73979.62558025503,жилье
1,-1980.7911400831588,49,высшее,0,гражданский брак,1,F,сотрудник,0,201132.7017665948,свадьба
0,-2190.4225325450334,38,среднее,1,гражданский брак,1,M,сотрудник,0,213739.50015413878,приобретение автомобиля
0,-191.92427860188647,36,высшее,0,Не женат / не замужем,4,F,компаньон,0,242624.6704748213,покупка жилой недвижимости
1,-699.4853677430856,24,среднее,1,Не женат / не замужем,4,F,компаньон,0,137403.23538686542,строительство недвижимости
0,,64,высшее,0,женат / замужем,0,F,пенсионер,0,,жилье
0,335544.2940498705,55,высшее,0,женат / замужем,0,F,пенсионер,0,119932.0102600026,автомобиль
0,-8800.577883898728,60,высшее,0,гражданский брак,1,F,сотрудник,0,160334.38342066447,операции со своей недвижимостью
0,-3453.4379048720207,45,среднее,1,женат / замужем,0,F,компаньон,0,246126.39407989808,строительство собственной недвижимости
0,-682.7869946132513,56,СРЕДНЕЕ,1,женат / замужем,0,M,сотрудник,0,176538.08614277374,операции с коммерческой недвижимостью
0,374850.38827511173,56,среднее,1,женат / замужем,0,F,пенсионер,0,101620.18940412023,покупка жилья
1,-1239.3968845441616,23,среднее,1,гражданский брак,1,F,сотрудник,0,46195.95905985329,свадьба
0,,32,среднее,1,гражданский брак,1,F,сотрудник,0,,дополнительное образование
0,-1931.8257765280875,43,среднее,1,женат / замужем,0,M,госслужащий,0,396373.6680895845,операции с жильем
2,,34,высшее,0,женат / замужем,0,F,госслужащий,0,,покупка коммерческой недвижимости
0,-9985.407519436309,50,среднее,1,Не женат / не замужем,4,F,сотрудник,0,99570.86304876104,свой автомобиль
0,-3686.839198176403,61,среднее,1,женат / замужем,0,M,сотрудник,0,212432.86164274922,дополнительное образование
1,-3976.9049327253615,31,среднее,1,гражданский брак,1,M,компаньон,0,313435.0262903995,сыграть свадьбу
1,,25,высшее,0,женат / замужем,0,F,сотрудник,0,,ремонт жилью
0,-197.96475069373318,23,Среднее,1,гражданский брак,1,F,компаньон,0,120220.034981513,свадьба
1,-13065.119646499441,57,Среднее,1,Не женат / не замужем,4,F,сотрудник,0,295357.81313632143,недвижимость
0,-568.448966142784,45,высшее,0,женат / замужем,0,M,сотрудник,0,238683.5414182241,покупка жилой недвижимости
1,-3761.058544460016,30,высшее,0,женат / замужем,0,F,компаньон,0,294386.13339656603,заняться высшим образованием
0,-1449.4962426080301,30,ВЫСШЕЕ,0,гражданский брак,1,F,компаньон,1,82457.67461174334,строительство собственной недвижимости
0,330090.0162891858,53,среднее,1,женат / замужем,0,F,пенсионер,0,147603.24773449617,операции со своей недвижимостью
0,395952.90404548787,58,неоконченное высшее,2,женат / замужем,0,F,пенсионер,0,64370.933607520165,заняться образованием
0,-547.9013550708789,43,среднее,1,женат / замужем,0,F,компаньон,0,283965.6550418582,операции со своей недвижимостью
0,-988.1535563754228,32,среднее,1,женат / замужем,0,M,компаньон,1,206109.96752541614,операции с недвижимостью
0,,57,среднее,1,женат / замужем,0,F,пенсионер,0,,приобретение автомобиля
0,-6538.318378946947,55,СРЕДНЕЕ,1,гражданский брак,1,M,сотрудник,0,139957.8614284799,сделка с автомобилем
0,-203.4031495977114,32,высшее,0,Не женат / не замужем,4,M,компаньон,0,189309.6660864345,операции с коммерческой недвижимостью
2,-1006.5652159331501,32,среднее,1,женат / замужем,0,M,компаньон,1,189395.5233808484,высшее образование
1,,41,Высшее,0,гражданский брак,1,F,компаньон,0,,строительство недвижимости
0,-1675.4100359681977,51,среднее,1,женат / замужем,0,F,госслужащий,0,83740.10669478164,на покупку своего автомобиля
